ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.034524070783792,0.04869007242899201,0.028020224125888,0.007847373801472,0.021830930006272,0.007075935578031999,0.0039291407872,0.023667158286591997
