ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.025598011523631996,0.13954890872132797,0.144358683486208,0.14791344177356802,0.14750665675000002,0.1364099744752,0.14649882453880003,0.14094373797880003,0.144154441500208,0.14791344177356802,0.14889071229280001,0.1471079059468,0.148203081111472,0.148815950967088,0.14889071229280001
