ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.096720672306112,0.04768472993171201,0.1013729897968,0.1013729897968,0.09330257776119999,0.105691648889392,0.0976925364208,0.100985464897792,0.100985464897792,0.10822735434572799,0.11320205478596801,0.11320205478596801
