ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25
0.11986022077316799,0.100139146528192,0.121125141956608,0.104945241720832,0.12138754304204799,0.134546910235072,0.11722435879364801,0.10742880401195198,0.133789787620288,0.133789787620288,0.13039004047480002,0.133823190876208,0.13122114666999998,0.12829713113348798,0.134542939256368,0.13213416771908798,0.12987996203319999,0.13110479027756802,0.131087930103808,0.131927948351152,0.132504074573488,0.13372185807404802,0.13466549181572798,0.12731861080211201,0.13276085944364802,0.13466549181572798
