ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.017520194997808,0.015146453925808002,0.005050145526208,0.003804277337008,0.035225256133888,0.055365767916208,0.017504288230191997,0.004193892757168,0.008456733670192,0.007320920082352,0.0039741011692,0.007014132094768,0.00753058123
