l_l_m,l_l_n,u_r_m,u_r_n,n,u
3.0,15.0,8.0,16.0,23.0,23.0
2.0,16.0,6.0,17.0,23.0,23.0
1.0,17.0,2.0,18.0,23.0,23.0
