ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.111649734873088,0.15073411061651198,0.1254846418432,0.12654359748203198,0.16153613274155199,0.152948518033408,0.147759601250752,0.16279752022835198,0.161531883754432
