l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
2.0,15.0,8.0,20.0,0.0
8.0,15.0,9.0,20.0,0.0
2.0,0.0,3.0,1.0,1.0
3.0,0.0,4.0,2.0,2.0
4.0,0.0,8.0,2.0,2.0
8.0,0.0,9.0,2.0,2.0
3.0,0.0,4.0,2.0,3.0
4.0,0.0,8.0,2.0,3.0
8.0,0.0,9.0,2.0,3.0
