ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.1126004920972,0.042763405650352,0.12337454632120001,0.12136129397555198,0.1334429114092,0.1334429114092,0.12153413691519999,0.126818965143088,0.12758344452908799,0.11127381297279998,0.1340061128512,0.131582818336768,0.1339806229612,0.13133079162880001,0.132312872015872,0.130630192890928,0.131582818336768,0.1277047992832,0.133984021512112,0.1318062994252,0.13403840255684799,0.13133079162880001,0.1339806229612
