ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.107199741372352,0.014983431779248,0.014004088447408,0.0136837321612,0.025398972823551996,0.003942782017791999,0.003942782017791999,0.007940425688512,0.004991920592128,0.007517146662448,0.004186435103152,0.004029008463808,0.004424081324848,0.0076400337280479996,0.0047693142592,0.013793345837872001,0.004851802592512,0.024167402407167995,0.009943277530048,0.008055396855807999,0.008055396855807999,0.0037838416081120005,0.005564505815728
