ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.025330008323248,0.012418457936128,0.007483566911488,0.028841777755072,0.0061191072862719995,0.007688391405568,0.007688391405568,0.007316130349312,0.006873125428672,0.010494715257088,0.004431554821168,0.003753504590128,0.003753504590128,0.008369722407472,0.007547856484912,0.004291820597248,0.0055528686592,0.004098844946608
