ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.09620761851520002,0.12353793637580801,0.08789897202884801,0.11674926549188802,0.14692039675000002,0.14692039675000002,0.155799627692992,0.15309185426411198,0.155807411908912,0.12353793637580801
