ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.041124303665152,0.117221657509888,0.113898848333488,0.11643919663148798,0.125993499833392,0.129067001349568,0.12463411886123199,0.1305134635372,0.130085028448432,0.12946514094995198,0.12946514094995198,0.114233873918128
