l_l_m,l_l_n,u_r_m,u_r_n,n,u
3.0,14.0,5.0,15.0,24.0,24.0
5.0,15.0,6.0,16.0,24.0,24.0
1.0,15.0,2.0,18.0,24.0,24.0
2.0,15.0,5.0,17.0,24.0,24.0
2.0,15.0,5.0,17.0,24.0,24.0
