ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.7380952380952381,0.7142857142857143,0.8333333333333334,1.0,1.0,0.5,0.5,0.25,0.7142857142857143,0.7142857142857143,0.5,1.0
