ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.034879529726512,0.12080997745720001,0.135823782365872,0.139170267892672,0.126912838561792,0.13880175555788798,0.13472621565280002,0.11917054266999999,0.140112680016688,0.1332195661168,0.125026796209408,0.135823782365872,0.13549491342404799,0.11416213069547199,0.12410130769720001,0.127487169290032,0.130068775794688,0.144414563080192,0.1419836406028,0.142757869043968,0.13831439768108802,0.143534803569712,0.142714976832448
