ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.007697680896688,0.007697680896688,0.009082157589952001,0.04376390645867201,0.007438489087407999,0.009820634656192,0.013039014289407999,0.010144140200368001,0.005309703097791999,0.005309703097791999
