ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.12139027743428801,0.12139027743428801,0.117115244120752,0.10802188196267201,0.121968812888512,0.12166492036523201,0.11868240901523201,0.11107487724280002,0.121583927306032,0.121583927306032
