l_l_m,l_l_n,u_r_m,u_r_n,n,u
1.0,4.0,2.0,11.0,6.0,6.0
6.0,4.0,7.0,6.0,6.0,6.0
7.0,4.0,8.0,5.0,6.0,6.0
7.0,4.0,8.0,5.0,6.0,6.0
