ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.10451528938283201,0.048980566226608,0.07013280416300799,0.10451528938283201,0.115867802041648,0.117976694808832,0.1124966099968,0.11799023159723199
