ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.11105101312,0.083674343882032,0.11031632585540802,0.115534892897728,0.11310918883115201,0.11666511422468798,0.11350111129028802,0.11666511422468798,0.117919304824768,0.117919304824768,0.11357378018987199,0.11105101312,0.11208034619180798
