l_l_m,l_l_n,u_r_m,u_r_n,n,u
-0.0,4.0,1.0,11.0,18.0,18.0
2.0,3.0,3.0,5.0,18.0,18.0
3.0,4.0,6.0,5.0,18.0,18.0
1.0,2.0,2.0,3.0,18.0,18.0
