ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.121004941320448,0.006890622680751999,0.013812857279152,0.014235418842928,0.004338171886768,0.004338171886768,0.008426111414271999,0.0049449867729279996
