l_l_m,l_l_n,u_r_m,u_r_n,n,u
9.0,10.0,10.0,20.0,21.0,21.0
7.0,15.0,9.0,17.0,21.0,21.0
7.0,1.0,8.0,5.0,21.0,21.0
6.0,13.0,7.0,15.0,21.0,21.0
9.0,0.0,10.0,2.0,21.0,21.0
