ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.126524729257648,0.013499344871872,0.012281073274672,0.009893031371007999,0.009893031371007999,0.027413847554992,0.006207952432048001,0.008048649679792,0.007125975605248001,0.003746695379632,0.010765113296128,0.007229948396992
