ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.5714285714285714,0.875,1.0,1.0,0.8571428571428572,1.0,0.19999999999999996,0.4,0.4,0.5833333333333333,1.0,1.0,0.33333333333333337,0.75,1.0,1.0
