ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.032352933358528,0.0076730172928,0.011476708119808,0.036210829320448,0.0071827346446719995,0.021705877529008,0.019040373814191998,0.007517146662448
