ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.029649922291888,0.085164641548288,0.021243292407807996,0.010200047884287999,0.013801755585472,0.0093225176332,0.010370542250032,0.010370542250032,0.0096916002928,0.005042317855408001,0.011013383787568,0.0037714581495520002,0.010940989221808,0.010049710375167999,0.005985809639872,0.0038076836577279997
