ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.021408460430127996,0.1260633239692,0.13115481336836798,0.128929543689472,0.13638774060203201,0.1174172862832,0.133308322660528,0.1282146030988
