ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.038251464206272,0.120137461793728,0.0888080494732,0.113749640896768,0.12178589793279998,0.117543261930928,0.1185516709612,0.114082909942192,0.11584681738028799,0.115384412690368,0.121498029679552,0.11753082447999999,0.12178589793279998,0.11966427189764801,0.1184296579072,0.1170769003072,0.1170769003072,0.12184339075,0.120137461793728,0.12072536356479999,0.120896250401968
