ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24
0.11307130276652802,0.0151403370028,0.013878140805807999,0.007958723741871999,0.007958723741871999,0.008879470067968,0.00496782547,0.004553380630528001,0.019289505576112,0.005457300047872,0.005457300047872,0.004340038783408,0.0065909860904320005,0.005606661092272,0.0039523938892,0.004448994914608,0.005252286121648001,0.0060423317939680005,0.0060423317939680005,0.004293064676608,0.004025595357232,0.024063169004799996,0.023335541769471998,0.007876244197312,0.004128655158448
