ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.9047619047619048,1.0,0.04166666666666663,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
