l_l_m,l_l_n,u_r_m,u_r_n,n,u
2.0,3.0,4.0,4.0,14.0,14.0
4.0,3.0,7.0,5.0,14.0,14.0
4.0,3.0,7.0,5.0,14.0,14.0
