ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.11950650562436801,0.017035171845568,0.013328959818688,0.009227744216368,0.003707086449328,0.013138714571200001,0.004955623401472001,0.008745287175088
