ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.3125,0.7142857142857143,0.6666666666666667,0.4285714285714286,1.0,1.0,0.16666666666666663,0.5,1.0,1.0,0.5714285714285714,0.5,1.0,0.75,0.5,1.0,0.6666666666666667,1.0
