l_l_m,l_l_n,u_r_m,u_r_n,n,u
-0.0,6.0,1.0,12.0,7.0,7.0
1.0,11.0,2.0,14.0,7.0,7.0
2.0,13.0,3.0,14.0,7.0,7.0
2.0,4.0,3.0,6.0,7.0,7.0
3.0,5.0,4.0,6.0,7.0,7.0
