ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.102869598282928,0.011105253403071998,0.032786015526448,0.0164807907568,0.005376569131312001,0.005632150536448,0.010552092960688,0.031513235943472,0.008085603170752,0.00425046283,0.007553615463088,0.012509352429999999,0.0066081237568,0.006388698462208,0.008612544269248,0.0037860088554880003,0.0091359621952,0.005998122163888,0.0062136459052
