ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.105603008180272,0.041348303184688004,0.100918699905472,0.10872239585156801,0.10719921739076799,0.11073034313079999,0.11073034313079999,0.099480140029888,0.11119899888491203,0.11124834241868799
