ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.07822033522835199,0.092811461555248,0.11296353806771199,0.091146308825392,0.11689280268395201,0.121316456425408,0.121316456425408,0.119289559754752,0.11684800820147201,0.11740593455915199,0.12111257356907201,0.11328800577971199,0.11267829199787198,0.11267829199787198,0.11650388306732798,0.12126834454163199,0.12109727354027199,0.10149078359723201,0.098501959249072,0.098501959249072
