ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.09693698739755201,0.072792194327728,0.06327788503479999,0.094348589344432,0.10080215296619201,0.088114659900352,0.098940395697712,0.10674838986956799,0.09634869561515201,0.10737165394988801,0.10547217843020798,0.1028292910828,0.10469354130764799,0.107266294056112
