l_l_m,l_l_n,u_r_m,u_r_n,n,u
5.0,14.0,8.0,15.0,20.0,20.0
2.0,15.0,6.0,16.0,20.0,20.0
1.0,15.0,2.0,16.0,20.0,20.0
