ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.1322288645452,0.014183452136752,0.0145875760972,0.029348780811567995,0.006351639988912,0.006281989418032,0.010878500295088,0.0038532145228,0.024881581987072,0.018074264385471998,0.0058614952768,0.007991474633008,0.005258559792688,0.003947432819632,0.007902875321008,0.004459896348928001,0.005081148405808001,0.004337860740352,0.004986600449200001,0.016308264179247998,0.0077156212806879995,0.0077156212806879995
