ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.057021997434928,0.101153983005952,0.095170070516992,0.10517475654404801,0.103344378012592,0.102333117049792,0.10373281038059201,0.10049226252280001,0.10373281038059201,0.10558111255748799,0.10525963108479999
