l_l_m,l_l_n,u_r_m,u_r_n,n,u
7.0,1.0,8.0,3.0,21.0,21.0
8.0,1.0,9.0,7.0,21.0,21.0
9.0,2.0,10.0,8.0,21.0,21.0
5.0,3.0,6.0,4.0,21.0,21.0
