ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.5238095238095238,0.5,0.36363636363636365,0.8333333333333334,0.75,0.75,0.08333333333333337,0.5,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.1333333333333333,0.1333333333333333
