ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.07985148454700801,0.14912509395788798,0.155035092145408,0.147513697116208,0.153945176118208,0.153945176118208,0.16204571082879998,0.1602324719728,0.156653766742192,0.16204571082879998,0.1624804558252,0.162877888561408,0.162965580275968,0.156256748500912,0.15669336937796802,0.162883368768688,0.159505714578688,0.159505714578688
