ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.1313279798092,0.008205861356800001,0.008205861356800001,0.024468560915631994,0.024468560915631994,0.004631655558832,0.015485019264447999,0.015485019264447999
