ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.012730697924272,0.091136372865712,0.015080202170368,0.012365881749952,0.0038210002781919996,0.006667172780991999,0.015080202170368,0.017738232534448,0.0040240439797120005,0.0046953135270879996,0.006790128643888,0.004069353096448,0.007449996686128,0.0049988058536319996,0.006735147884799999,0.004054144558768
