ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.019221930801088,0.080725879007152,0.015219198791728,0.016370321129728,0.007497957066928001,0.01888,0.006882987194800001,0.016192112121088,0.0087297768268,0.005076763646128,0.016464317553087998,0.019245735858111998,0.005949826720000001,0.005949826720000001,0.004671593610928
