ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.127502193202432,0.099548634462208,0.156642966676528,0.156642966676528,0.155365739100592,0.13666090922080001,0.167622257205808,0.164231793461248,0.16576401069260802,0.14873178757119998,0.159262934506432,0.162729340721152,0.157367190014512,0.163715343759808,0.159770395091392,0.164218355495872,0.165636527552512,0.164142011357872,0.16544353531307202,0.16365189853484802,0.16570516767539198,0.154177720188928,0.167622257205808,0.166269407414272,0.16744992218756802,0.166715182403008,0.167071023583792
