ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.069021363193792,0.047550100324912005,0.0095581468672,0.0095581468672,0.014047558312191998,0.031985213325568,0.0188223937612,0.008558326416832,0.004763379921712,0.015772874849728,0.008150218885167999,0.006325674433072,0.009166440421311999,0.005814517944112,0.007880414944048002,0.005555070192688,0.004828362283312,0.005594390418688,0.004926844241152,0.0058473054699999995,0.004793367136048,0.010906123131952,0.007587855166912001,0.004506317155888,0.003909301983232,0.004280313518512,0.004100397365248
