ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.208261261443328,0.181259764433152,0.18235675629764797,0.23825511573611202,0.241356575075632,0.233889508907008,0.23932988535731203,0.2372551103212
