ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.22572548416556804,0.170755089768448,0.21716636346692803,0.24875570357036797,0.24875570357036797,0.25602172041875204,0.257787433388032,0.252511974350512,0.252511974350512
