l_l_m,l_l_n,u_r_m,u_r_n,n,u
8.0,3.0,9.0,5.0,20.0,20.0
9.0,3.0,10.0,10.0,20.0,20.0
7.0,4.0,8.0,5.0,20.0,20.0
5.0,2.0,8.0,3.0,20.0,20.0
4.0,4.0,5.0,5.0,20.0,20.0
