ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23
0.12084546688,0.119846065158448,0.0801386501632,0.10759821722771201,0.10759821722771201,0.11801080854980801,0.096403324161328,0.123648006289408,0.1256202290572,0.13190203825720004,0.119846065158448,0.119846065158448,0.12459879380420799,0.12209976029636799,0.12209976029636799,0.131306610686128,0.12295514281292802,0.125961363174832,0.12944388086195202,0.129955027563952,0.12824861573939197,0.1297035631168,0.128065208604208,0.13028067772000002
