ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.026973395715328,0.036645522993088,0.04721578589060801,0.028770543962800002,0.0074650221808,0.007256434662448,0.014460055811008,0.015607384988847998,0.006201626679088,0.003718225030192,0.0038358672298719997,0.005000370744112,0.003698733248512,0.003954874506928,0.014316446767408002,0.008741409401392,0.0050185250522079995,0.009971345989888,0.006165576486448,0.004163443802799999
