ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.11245985958443201,0.017173083064768,0.014079580196272002,0.014348534069248001,0.013385953616128,0.020561873175807998,0.004100397365248,0.004100397365248,0.007987300000000001,0.014442476443072002,0.004027457038768,0.011049926008768,0.010276921298608,0.005482756249648,0.008399685842368,0.004006359802672,0.004283423423152
