l_l_m,l_l_n,u_r_m,u_r_n,n,u
1.0,0.0,4.0,3.0,5.0,5.0
4.0,1.0,5.0,3.0,5.0,5.0
5.0,1.0,8.0,4.0,5.0,5.0
5.0,1.0,8.0,4.0,5.0,5.0
