ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.023485759947951997,0.034764311864752,0.021002092730368,0.007952624078848001,0.016574863409152,0.01362156892,0.020991106384432,0.004174628168752,0.004174628168752,0.0107332519948,0.005962135402672,0.006083398756528,0.0085957599472,0.005702984291248,0.0037494809152000003,0.004262277775408,0.0052642063921119996,0.008089138451248,0.008391952627648,0.015334515803392,0.005365579063552
