ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23
0.10590866323,0.06721865560268801,0.099479117842432,0.0977433471088,0.12983123376332797,0.136831526241712,0.12031787027204799,0.13272416493956798,0.12971755989880002,0.1345616599552,0.134627473514752,0.13553188255052798,0.136071477901312,0.136832667752752,0.1342015934668,0.123636447324592,0.129991445536192,0.134407384096768,0.136071477901312,0.13027843472531198,0.13027843472531198,0.136819540584448,0.133197521615152,0.13402310708319998
