ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.067113062996272,0.0121817027392,0.0308249527408,0.034843177553199996,0.0090241660492,0.004997866929712,0.003784151212288,0.010731938301232,0.007698641920000001,0.007673337566511999
