ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.017330470479808,0.129252596212672,0.129252596212672,0.11720166868139202,0.131127833772592,0.11945864609080002,0.13119247571603201,0.1311817949548
