ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.078135066308032,0.0799501922188,0.102105691381168,0.11668830766720001,0.11668830766720001,0.113244226698688,0.11003496903275199,0.11613856814080001,0.11860482809924801,0.11940807453740801,0.12243804097120001,0.12181710713732802,0.12145590932804802,0.12240348507908799,0.12236015793356798,0.122115652669888,0.11974535937836801,0.11285900800000001,0.11974535937836801
