ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.129613436777392,0.126440944211392,0.1245673354048,0.124213759671472,0.12063749627435202,0.114094149572608,0.103436004237568,0.131238575210752,0.131238575210752,0.128827322515888,0.129613436777392,0.128260883382208,0.117312432474112,0.127225742836912,0.131067698921728,0.127630200213952,0.129809392178992,0.128836258731952,0.131797289997232,0.124656750835648
